ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpcom_is_markdown,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Download 1 ID,Download 1 name,Download 1 URL,Download 2 ID,Download 2 name,Download 2 URL
59,simple,SKU-0059,Modern Gym Shorts,1,0,visible,"Modern Gym Shorts — premium quality, stylish and comfortable for daily wear.","The Modern Gym Shorts is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for gym lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,28,,0,0,,,,,1,,,44.19,Gym,,,https://example.com/images/SKU-0059.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,simple,SKU-0060,Sporty Watch,1,0,visible,"Sporty Watch — premium quality, stylish and comfortable for daily wear.","The Sporty Watch is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for accessories lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,123,,0,0,,,,,1,,,185.17,Accessories,,,https://example.com/images/SKU-0060.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,simple,SKU-0061,Elegant Hoodie,1,0,visible,"Elegant Hoodie — premium quality, stylish and comfortable for daily wear.","The Elegant Hoodie is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for gym lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,190,,0,0,,,,,1,,,24.54,Gym,,,https://example.com/images/SKU-0061.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,simple,SKU-0062,Comfort Sunglasses,1,0,visible,"Comfort Sunglasses — premium quality, stylish and comfortable for daily wear.","The Comfort Sunglasses is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for accessories lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,10,,0,0,,,,,1,,,253.69,Accessories,,,https://example.com/images/SKU-0062.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,simple,SKU-0063,Comfort Watch,1,0,visible,"Comfort Watch — premium quality, stylish and comfortable for daily wear.","The Comfort Watch is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for accessories lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,34,,0,0,,,,,1,,,28.91,Accessories,,,https://example.com/images/SKU-0063.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,simple,SKU-0064,Luxury Denim Shirt,1,0,visible,"Luxury Denim Shirt — premium quality, stylish and comfortable for daily wear.","The Luxury Denim Shirt is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,132,,0,0,,,,,1,,,204.78,Shirt,,,https://example.com/images/SKU-0064.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,simple,SKU-0065,Elegant Evening Gown,1,0,visible,"Elegant Evening Gown — premium quality, stylish and comfortable for daily wear.","The Elegant Evening Gown is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for dress lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,131,,0,0,,,,,1,,,242.75,Dress,,,https://example.com/images/SKU-0065.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,simple,SKU-0066,Comfort Summer Dress,1,0,visible,"Comfort Summer Dress — premium quality, stylish and comfortable for daily wear.","The Comfort Summer Dress is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for dress lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,40,,0,0,,,,,1,,,59.47,Dress,,,https://example.com/images/SKU-0066.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,simple,SKU-0067,Elegant Polo,1,0,visible,"Elegant Polo — premium quality, stylish and comfortable for daily wear.","The Elegant Polo is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,162,,0,0,,,,,1,,,224.31,Shirt,,,https://example.com/images/SKU-0067.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,simple,SKU-0068,Vintage Necklace,1,0,visible,"Vintage Necklace — premium quality, stylish and comfortable for daily wear.","The Vintage Necklace is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for accessories lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,166,,0,0,,,,,1,,,246.33,Accessories,,,https://example.com/images/SKU-0068.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,simple,SKU-0069,Modern Polo,1,0,visible,"Modern Polo — premium quality, stylish and comfortable for daily wear.","The Modern Polo is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,192,,0,0,,,,,1,,,231.57,Shirt,,,https://example.com/images/SKU-0069.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,simple,SKU-0070,Comfort Hoodie,1,0,visible,"Comfort Hoodie — premium quality, stylish and comfortable for daily wear.","The Comfort Hoodie is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for gym lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,113,,0,0,,,,,1,,,154.26,Gym,,,https://example.com/images/SKU-0070.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,simple,SKU-0071,Comfort Clutch,1,0,visible,"Comfort Clutch — premium quality, stylish and comfortable for daily wear.","The Comfort Clutch is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for bags lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,38,,0,0,,,,,1,,,88.29,Bags,,,https://example.com/images/SKU-0071.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,simple,SKU-0072,Modern Tote Bag,1,0,visible,"Modern Tote Bag — premium quality, stylish and comfortable for daily wear.","The Modern Tote Bag is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for bags lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,156,,0,0,,,,,1,,,26.36,Bags,,,https://example.com/images/SKU-0072.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,simple,SKU-0073,Casual Bracelet,1,0,visible,"Casual Bracelet — premium quality, stylish and comfortable for daily wear.","The Casual Bracelet is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for accessories lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,124,,0,0,,,,,1,,,149.89,Accessories,,,https://example.com/images/SKU-0073.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,simple,SKU-0074,Premium Evening Gown,1,0,visible,"Premium Evening Gown — premium quality, stylish and comfortable for daily wear.","The Premium Evening Gown is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for dress lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,114,,0,0,,,,,1,,,215.88,Dress,,,https://example.com/images/SKU-0074.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,simple,SKU-0075,Comfort Flannel Shirt,1,0,visible,"Comfort Flannel Shirt — premium quality, stylish and comfortable for daily wear.","The Comfort Flannel Shirt is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,138,,0,0,,,,,1,,,12.45,Shirt,,,https://example.com/images/SKU-0075.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,simple,SKU-0076,Classic Denim Shirt,1,0,visible,"Classic Denim Shirt — premium quality, stylish and comfortable for daily wear.","The Classic Denim Shirt is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,134,,0,0,,,,,1,,,269.21,Shirt,,,https://example.com/images/SKU-0076.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,simple,SKU-0077,Sporty Bracelet,1,0,visible,"Sporty Bracelet — premium quality, stylish and comfortable for daily wear.","The Sporty Bracelet is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for accessories lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,185,,0,0,,,,,1,,,24.93,Accessories,,,https://example.com/images/SKU-0077.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,simple,SKU-0078,Stylish Tank Top,1,0,visible,"Stylish Tank Top — premium quality, stylish and comfortable for daily wear.","The Stylish Tank Top is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for gym lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,27,,0,0,,,,,1,,,157.29,Gym,,,https://example.com/images/SKU-0078.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,simple,SKU-0079,Premium Gym Shorts,1,0,visible,"Premium Gym Shorts — premium quality, stylish and comfortable for daily wear.","The Premium Gym Shorts is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for gym lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,192,,0,0,,,,,1,,,113.69,Gym,,,https://example.com/images/SKU-0079.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,simple,SKU-0080,Comfort Clutch,1,0,visible,"Comfort Clutch — premium quality, stylish and comfortable for daily wear.","The Comfort Clutch is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for bags lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,50,,0,0,,,,,1,,,225.26,Bags,,,https://example.com/images/SKU-0080.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,simple,SKU-0081,Comfort Denim Shirt,1,0,visible,"Comfort Denim Shirt — premium quality, stylish and comfortable for daily wear.","The Comfort Denim Shirt is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,91,,0,0,,,,,1,,,45.24,Shirt,,,https://example.com/images/SKU-0081.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,simple,SKU-0082,Luxury Bracelet,1,0,visible,"Luxury Bracelet — premium quality, stylish and comfortable for daily wear.","The Luxury Bracelet is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for accessories lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,135,,0,0,,,,,1,,,272.51,Accessories,,,https://example.com/images/SKU-0082.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,simple,SKU-0083,Elegant Tank Top,1,0,visible,"Elegant Tank Top — premium quality, stylish and comfortable for daily wear.","The Elegant Tank Top is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for gym lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,26,,0,0,,,,,1,,,181.71,Gym,,,https://example.com/images/SKU-0083.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,simple,SKU-0084,Stylish T-Shirt,1,0,visible,"Stylish T-Shirt — premium quality, stylish and comfortable for daily wear.","The Stylish T-Shirt is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,35,,0,0,,,,,1,,,36.64,Shirt,,,https://example.com/images/SKU-0084.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,simple,SKU-0085,Modern Handbag,1,0,visible,"Modern Handbag — premium quality, stylish and comfortable for daily wear.","The Modern Handbag is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for bags lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,97,,0,0,,,,,1,,,164.0,Bags,,,https://example.com/images/SKU-0085.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,simple,SKU-0086,Comfort Polo,1,0,visible,"Comfort Polo — premium quality, stylish and comfortable for daily wear.","The Comfort Polo is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,160,,0,0,,,,,1,,,86.2,Shirt,,,https://example.com/images/SKU-0086.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,simple,SKU-0087,Classic Maxi Dress,1,0,visible,"Classic Maxi Dress — premium quality, stylish and comfortable for daily wear.","The Classic Maxi Dress is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for dress lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,138,,0,0,,,,,1,,,103.93,Dress,,,https://example.com/images/SKU-0087.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,simple,SKU-0088,Comfort Oxford Shirt,1,0,visible,"Comfort Oxford Shirt — premium quality, stylish and comfortable for daily wear.","The Comfort Oxford Shirt is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,20,,0,0,,,,,1,,,43.53,Shirt,,,https://example.com/images/SKU-0088.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,simple,SKU-0089,Comfort Bodycon Dress,1,0,visible,"Comfort Bodycon Dress — premium quality, stylish and comfortable for daily wear.","The Comfort Bodycon Dress is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for dress lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,197,,0,0,,,,,1,,,212.9,Dress,,,https://example.com/images/SKU-0089.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,simple,SKU-0090,Vintage Bodycon Dress,1,0,visible,"Vintage Bodycon Dress — premium quality, stylish and comfortable for daily wear.","The Vintage Bodycon Dress is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for dress lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,91,,0,0,,,,,1,,,79.64,Dress,,,https://example.com/images/SKU-0090.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,simple,SKU-0091,Classic Evening Gown,1,0,visible,"Classic Evening Gown — premium quality, stylish and comfortable for daily wear.","The Classic Evening Gown is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for dress lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,81,,0,0,,,,,1,,,98.8,Dress,,,https://example.com/images/SKU-0091.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,simple,SKU-0092,Vintage Backpack,1,0,visible,"Vintage Backpack — premium quality, stylish and comfortable for daily wear.","The Vintage Backpack is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for bags lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,66,,0,0,,,,,1,,,108.92,Bags,,,https://example.com/images/SKU-0092.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,simple,SKU-0093,Casual Tank Top,1,0,visible,"Casual Tank Top — premium quality, stylish and comfortable for daily wear.","The Casual Tank Top is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for gym lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,129,,0,0,,,,,1,,,234.87,Gym,,,https://example.com/images/SKU-0093.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,simple,SKU-0094,Stylish Bodycon Dress,1,0,visible,"Stylish Bodycon Dress — premium quality, stylish and comfortable for daily wear.","The Stylish Bodycon Dress is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for dress lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,16,,0,0,,,,,1,,,80.75,Dress,,,https://example.com/images/SKU-0094.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,simple,SKU-0095,Classic Handbag,1,0,visible,"Classic Handbag — premium quality, stylish and comfortable for daily wear.","The Classic Handbag is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for bags lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,153,,0,0,,,,,1,,,260.46,Bags,,,https://example.com/images/SKU-0095.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,simple,SKU-0096,Comfort Maxi Dress,1,0,visible,"Comfort Maxi Dress — premium quality, stylish and comfortable for daily wear.","The Comfort Maxi Dress is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for dress lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,79,,0,0,,,,,1,,,115.63,Dress,,,https://example.com/images/SKU-0096.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,simple,SKU-0097,Modern Tank Top,1,0,visible,"Modern Tank Top — premium quality, stylish and comfortable for daily wear.","The Modern Tank Top is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for gym lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,44,,0,0,,,,,1,,,109.97,Gym,,,https://example.com/images/SKU-0097.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,simple,SKU-0098,Stylish Clutch,1,0,visible,"Stylish Clutch — premium quality, stylish and comfortable for daily wear.","The Stylish Clutch is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for bags lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,140,,0,0,,,,,1,,,52.48,Bags,,,https://example.com/images/SKU-0098.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,simple,SKU-0099,Sporty Denim Shirt,1,0,visible,"Sporty Denim Shirt — premium quality, stylish and comfortable for daily wear.","The Sporty Denim Shirt is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for shirt lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,111,,0,0,,,,,1,,,290.91,Shirt,,,https://example.com/images/SKU-0099.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,simple,SKU-0100,Premium Tank Top,1,0,visible,"Premium Tank Top — premium quality, stylish and comfortable for daily wear.","The Premium Tank Top is designed for comfort and style. Made from high-quality materials, it offers a perfect fit for your everyday wear. Ideal for gym lovers who appreciate both performance and fashion. Available in multiple colors and sizes.",,,taxable,,1,196,,0,0,,,,,1,,,56.74,Gym,,,https://example.com/images/SKU-0100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
